Vam	Vbm	Vcm	Iam	Ibm	Icm
0.07167636	0.855110927	0.079631043	0.627671854	0.14878963	0.647744292
0.88191558	0.054538172	0.054152389	0.17554115	0.689545593	0.690303126
0.877336473	0.439431929	0.443778462	0.170585239	0.608397806	0.578245676
0.822878836	0.823213142	0.823142189	0.297925823	0.298865442	0.298737986
0.111417131	0.864313778	0.855676572	0.592034829	0.155667559	0.155144981
0.071816397	0.85589729	0.079726715	0.627560718	0.149332194	0.647863415
0.859832413	0.84561451	0.147462209	0.152742964	0.150724431	0.562789042
0.429556826	0.877438571	0.459528309	0.524224031	0.170573726	0.559938599
0.877462313	0.462027145	0.415462353	0.170499426	0.626158854	0.589751869
0.09272691	0.099691932	0.84153667	0.629613576	0.604159602	0.134781601
0.419885973	0.877639746	0.470256094	0.521017317	0.170731558	0.559681045
0.485207373	0.393368103	0.878321608	0.625514755	0.582422838	0.170866862
0.868953842	0.098385474	0.082381273	0.162828067	0.665598214	0.653573363
0.875573614	0.065212968	0.872662816	0.169160273	0.652746927	0.164951164
0.480904722	0.401566408	0.877797494	0.590142854	0.548245593	0.170677068
0.847257581	0.154000215	0.858822234	0.150961715	0.560784386	0.151561085
0.859392265	0.845373972	0.147518991	0.152361198	0.150189122	0.562720684
0.860471361	0.847279725	0.15403585	0.152608032	0.151735424	0.560830155
0.825903935	0.281902542	0.305708835	0.118672037	0.613400824	0.584773034
0.086595012	0.077873226	0.869095349	0.671820208	0.660587782	0.162624604
0.875065212	0.065212968	0.871923963	0.16928147	0.652831077	0.164828341
0.469726103	0.411524235	0.877171008	0.590825206	0.551519943	0.170461527
0.048767333	0.041447594	0.073833693	0.677439904	0.677682836	0.679610033
0.42670566	0.876852769	0.45013258	0.592938457	0.170394803	0.626643945
0.448400304	0.87728157	0.444836503	0.579378394	0.170601871	0.609446439
0.875086389	0.055340568	0.87093956	0.168468801	0.654893259	0.163921097
0.872064403	0.874206863	0.065197892	0.164673161	0.168177853	0.652735566
0.865882698	0.081428308	0.867329346	0.161366567	0.621457736	0.15937697
0.439741036	0.87773448	0.448930291	0.527810521	0.170808391	0.559751736
0.076006184	0.870962965	0.875713333	0.650326309	0.164247596	0.169064934
0.884501409	0.027328305	0.876613297	0.175957061	0.695235127	0.170774779
0.014179596	0.881969921	0.014523547	0.697376258	0.175166269	0.697240498
0.100175641	0.842145479	0.11415126	0.600524258	0.135048283	0.625790483
0.214593576	0.206225331	0.825897207	0.607536742	0.579516512	0.118678586
0.883070706	0.054280963	0.875645941	0.175536188	0.690629032	0.170370173
0.066487281	0.052664606	0.08111725	0.673269244	0.672314352	0.674003252
0.454727226	0.436064758	0.87740933	0.609505593	0.576143915	0.17060616
0.882295215	0.041163777	0.04085463	0.175259667	0.692789048	0.69242909
0.872338724	0.874390379	0.075972905	0.16478328	0.168215114	0.650548739
0.455080624	0.436078052	0.877319766	0.610003815	0.576426317	0.170577913
0.107898415	0.864605672	0.854644798	0.593640156	0.15652059	0.154649276
0.08354768	0.076013168	0.855234742	0.648464845	0.62762947	0.148766985
0.877371996	0.451299473	0.432153741	0.170546891	0.609174113	0.575899029
0.480601981	0.405849736	0.877396962	0.575089419	0.532632898	0.170598981
0.111419177	0.864350826	0.855984638	0.59207934	0.155667713	0.155139301
0.882796472	0.041220562	0.040807456	0.175582176	0.69255708	0.692468308
0.864178295	0.86337909	0.863167739	0.21976094	0.219161967	0.219192561
0.866881715	0.86506287	0.077163241	0.159479678	0.160918131	0.622992411
0.863959882	0.855996094	0.123061369	0.155538511	0.156326666	0.588349331
0.844364258	0.133736867	0.862197689	0.148487518	0.567677491	0.155315447
0.876994855	0.461790547	0.415231271	0.170674855	0.626213774	0.58965327
0.07490716	0.074892924	0.075165693	0.6342857	0.634490893	0.634479664
0.486573132	0.401940868	0.877380142	0.607581623	0.564654341	0.17042989
0.154091186	0.858834996	0.84704751	0.560976712	0.151977766	0.151297947
0.877347123	0.439425445	0.444565837	0.170565987	0.609358566	0.579290085
0.141822423	0.860953986	0.844362196	0.564667006	0.153099477	0.149200803
0.469849077	0.415742583	0.877371557	0.575361432	0.536097046	0.170516356
0.401979983	0.877317399	0.486489365	0.564723047	0.170542504	0.607799955
0.486534066	0.401888806	0.877416903	0.607585372	0.564673255	0.170431839
0.11668183	0.864386108	0.855756621	0.590359399	0.155667942	0.155910494
0.081513223	0.079542502	0.869204278	0.673873683	0.662080557	0.162534307
0.877420986	0.484125198	0.399499002	0.170603418	0.608808124	0.566174115
0.46482198	0.425204893	0.877251934	0.609663923	0.572762609	0.170546662
0.072821521	0.069901541	0.074701167	0.649157317	0.649902994	0.649108958
0.028087997	0.881948687	0.028295161	0.69509222	0.175570906	0.695148206
0.480532207	0.401213399	0.877069122	0.589963814	0.54822982	0.170018732
0.404202297	0.877674479	0.473583198	0.5860735	0.170663505	0.625847872
0.874821261	0.882820455	0.054277611	0.170586379	0.174948457	0.690551796
0.027403714	0.027767968	0.028217954	0.695126966	0.69476794	0.695198906
0.844383069	0.14183818	0.860857451	0.149851323	0.564506319	0.153792297
0.067328786	0.052107733	0.080911763	0.672961374	0.672893718	0.674420836
0.445670693	0.448713023	0.877330673	0.608475614	0.578262411	0.170605999
0.863979769	0.854717264	0.116728022	0.155680392	0.155537493	0.590264162
0.846190687	0.846358617	0.845291469	0.256712178	0.257131848	0.257094573
0.826023579	0.295151038	0.297456545	0.11855605	0.614412437	0.585008811
0.86708376	0.866394731	0.095454733	0.159363171	0.162438876	0.617538428
0.867638737	0.866687417	0.077320544	0.159985941	0.16140982	0.622897186
0.277826881	0.281709491	0.82578356	0.613624494	0.58553209	0.118542968
0.841616111	0.113771347	0.100422565	0.1351098	0.625863469	0.600525901
0.013708211	0.875588393	0.884371796	0.697434689	0.170141751	0.175350368
0.235003209	0.826145009	0.235217385	0.585235815	0.118578551	0.611761539
0.071360354	0.855032791	0.068808494	0.629654606	0.149075331	0.649631894
0.415475872	0.877481188	0.462032383	0.589523885	0.17066168	0.626212718
0.099993791	0.082293086	0.86879083	0.665643653	0.655724055	0.162798216
0.865493256	0.095584431	0.865790349	0.162311803	0.617365749	0.158927985
0.855669671	0.068944442	0.071406234	0.149213672	0.649677299	0.629746154
0.825902274	0.282036068	0.305433702	0.11866271	0.612562417	0.584465721
0.027892176	0.882145315	0.028003477	0.695062604	0.175577763	0.695280392
0.877672567	0.473583113	0.404201053	0.170671136	0.62584468	0.586156975
0.047848188	0.042246385	0.073739949	0.677986401	0.677639689	0.680465335
0.877323368	0.439064965	0.444326625	0.17056064	0.609053978	0.578813898
0.067597335	0.067658675	0.067743747	0.636722083	0.636528117	0.636939046
0.845933991	0.147376408	0.860052612	0.15055791	0.562786301	0.152866128
0.874678983	0.076028304	0.871963622	0.168918472	0.650583865	0.165026128
0.869130696	0.091551101	0.078749458	0.162549172	0.672583111	0.660065649
0.028131662	0.882148325	0.028395204	0.694925169	0.175531683	0.69593563
0.876327916	0.882798009	0.054280264	0.170549236	0.174887155	0.690575946
0.856995731	0.130451105	0.862451894	0.156526819	0.586440605	0.154261063
0.071787608	0.855762063	0.079686393	0.627606441	0.149325656	0.647808833
0.877339987	0.461967262	0.415399703	0.170555861	0.62622007	0.589622771
5.49654E-06	0.877106209	0.884610345	0.699485288	0.170864119	0.17646605
0.027449276	0.028337925	0.028147588	0.694905151	0.694840442	0.695076605
0.842103768	0.12492906	0.103807468	0.13514978	0.623498493	0.598050906
0.841558204	0.083400734	0.102237323	0.134791786	0.631006441	0.605898361
0.882030568	0.02782306	0.027543272	0.175629765	0.694957473	0.695192677
0.137133156	0.862159688	0.844024441	0.566169641	0.154103555	0.148645478
0.877376486	0.459046021	0.42559576	0.170610377	0.57568796	0.539612665
0.877378599	0.484272512	0.399509515	0.170630599	0.607602063	0.564895266
0.102236707	0.841386413	0.083356875	0.605895956	0.134852472	0.631180061
0.123174128	0.864162056	0.856668782	0.588517897	0.155572065	0.156771552
0.103137719	0.099282341	0.84155879	0.627826912	0.602722778	0.135014509
0.054620038	0.054249127	0.881964182	0.690117305	0.690043126	0.175454568
0.048570488	0.041135494	0.073300391	0.677489443	0.67761637	0.679584067
0.846022417	0.84700965	0.846808611	0.256990067	0.257053623	0.256811074
0.877302687	0.461445066	0.422261384	0.170553903	0.609100431	0.572876124
0.027496953	0.028197882	0.027877277	0.694894046	0.694986727	0.695388803
0.876891702	0.473193383	0.403809578	0.170640248	0.625902248	0.586079077
0.855209165	0.107895304	0.864596508	0.154910169	0.593704674	0.156644688
0.877737939	0.878796272	0.877335518	0.170901651	0.170878252	0.170562892
0.448206367	0.432798767	0.877854133	0.591016563	0.55820015	0.170813623
0.87735432	0.448070229	0.435896589	0.170610824	0.575698107	0.542857164
0.074811625	0.076416359	0.854649083	0.649478813	0.629886765	0.149034988
0.091567093	0.07952842	0.869176549	0.67104643	0.657371937	0.162518176
0.876686259	0.876786625	0.877431352	0.170666029	0.170636894	0.170604329
0.882301151	0.027326475	0.876401745	0.175455233	0.695235277	0.171257418
0.028092924	0.027992645	0.881880271	0.694399208	0.694868021	0.175132187
0.08533752	0.868419802	0.082568781	0.664122221	0.162534966	0.675432762
0.843878362	0.141839243	0.860808344	0.149818894	0.564464964	0.153752077
0.862359583	0.843312279	0.133759581	0.155272613	0.148023296	0.567825478
0.876544541	0.883637761	0.040848412	0.170996031	0.175827884	0.692851915
0.881474081	0.027472069	0.027358923	0.175420256	0.694737362	0.695389664
0.079777308	0.869239122	0.081669195	0.663180238	0.162389386	0.675908128
0.863641996	0.846433095	0.137107487	0.154614073	0.149245413	0.566249406
0.131473529	0.827641871	0.141302723	0.577402593	0.119790927	0.605932516
0.877239407	0.438609171	0.438604368	0.170462507	0.626423374	0.596443491
0.081542383	0.855976185	0.067059038	0.63193751	0.149064653	0.652270568
0.123176074	0.86349166	0.856677996	0.588502064	0.155609374	0.156844192
0.071754129	0.855802757	0.079686405	0.627581107	0.14932966	0.647823179
0.841976675	0.103063245	0.099271264	0.134919765	0.627930884	0.602476727
0.137447774	0.132226648	0.098390123	0.609936085	0.610179842	0.614475294
0.841729412	0.10299263	0.099209023	0.13497438	0.627760427	0.602526318
0.392793237	0.877188712	0.484646713	0.582443155	0.170408924	0.625235498
0.877385002	0.451124887	0.432448197	0.170522859	0.608695411	0.575377397
0.876965242	0.47917607	0.500436568	0.169844711	0.560818246	0.532944584
0.866042523	0.081716681	0.86774714	0.161887275	0.620926007	0.159684606
0.857149509	0.116663785	0.865246687	0.156026857	0.590378473	0.156167836
0.855579022	0.065862216	0.078227321	0.149030487	0.652405836	0.632259432
0.099902044	0.841617599	0.092825591	0.604374183	0.134878947	0.62937063
0.128562612	0.825947283	0.145645665	0.574381598	0.119087964	0.603593864
0.405926323	0.877382231	0.480492165	0.532677314	0.170643807	0.575177078
0.111599161	0.11054032	0.166634653	0.616757832	0.61964189	0.618614081
0.315179145	0.825744872	0.304725954	0.581882145	0.118736645	0.612397579
0.854661326	0.111490784	0.864068912	0.155051777	0.592108309	0.156246152
0.841961571	0.10314779	0.099233706	0.134923439	0.627878745	0.602556366
0.080160103	0.869306207	0.082244864	0.663541042	0.162383803	0.675737992
0.116698071	0.864482253	0.855674347	0.59038257	0.155664209	0.155826138
0.446296326	0.877255462	0.43702735	0.546070611	0.170580844	0.575736396
0.078983847	0.855926716	0.102968897	0.623594402	0.149558908	0.643383717
0.855376224	0.111482362	0.864454528	0.155207196	0.59224114	0.156080869
0.873592139	0.873506744	0.873983052	0.1886108	0.188711595	0.18875693
0.866247876	0.081567936	0.866776363	0.16182263	0.621589232	0.159535686
0.048550375	0.041142914	0.073291186	0.6774872	0.677620626	0.679583655
0.826157744	0.14694546	0.129529415	0.119197465	0.603026661	0.57424157
0.116447475	0.114624486	0.177899502	0.61721356	0.620254636	0.619667301
0.028012226	0.881269623	0.028439497	0.695311998	0.175589564	0.695272895
0.882425536	0.027325486	0.87640853	0.175433087	0.695206283	0.171197588
0.112464643	0.111469753	0.169433998	0.618395471	0.618260644	0.618963042
0.09909902	0.08145061	0.868939185	0.665695451	0.655795949	0.162853152
0.847112401	0.153988719	0.858807815	0.150913206	0.560878132	0.151517708
0.868996551	0.077447078	0.080869218	0.162575694	0.677328197	0.665259943
0.099469732	0.841265209	0.103037934	0.602552383	0.135067139	0.627724432
0.027323035	0.875866024	0.883268009	0.695133241	0.170536541	0.175426146
0.330940464	0.825584611	0.323166615	0.584320641	0.118510146	0.615228098
0.065236422	0.871637514	0.874948775	0.652540748	0.164602997	0.168659481
5.49629E-06	0.876375975	0.883941279	0.699368884	0.170982609	0.175346453
0.875799384	0.076049328	0.87170396	0.169760378	0.650518025	0.164955853
0.854782764	0.111506207	0.864368615	0.154958798	0.592038493	0.156244008
0.401573542	0.877698957	0.481193339	0.548307194	0.170615803	0.590292309
0.014023108	0.881168233	0.014108645	0.697125544	0.175162349	0.696779516
0.459990359	0.429901148	0.878255813	0.560001159	0.524165958	0.170794701
0.877354024	0.439453774	0.444493319	0.170562666	0.609376114	0.579289271
0.874854093	0.065217717	0.871810521	0.168808365	0.652778003	0.164879559
0.869125069	0.091993252	0.078796787	0.162619425	0.671842059	0.658740263
0.05425304	0.881685609	0.05458623	0.690420667	0.175305447	0.690370892
0.877511295	0.488810338	0.502276538	0.17064212	0.561484104	0.533295234
0.083385366	0.102232401	0.841813854	0.631005882	0.605851333	0.134740894
0.855815677	0.068943248	0.071419173	0.14907988	0.649985312	0.629511502
0.177275657	0.090533999	0.184816709	0.617308556	0.616879734	0.617445497
0.066679904	0.05245622	0.081146453	0.673118705	0.672350746	0.673913672
0.078552702	0.869398479	0.081268447	0.663141404	0.162456435	0.674892305
4.80115E-06	0.881315855	4.90947E-06	0.699109103	0.175361969	0.699063712
0.877346901	0.458990371	0.425618596	0.170566993	0.57559657	0.539532446
0.092685508	0.099766301	0.841651615	0.629495467	0.604431688	0.134955523
0.82462887	0.823392698	0.824486194	0.298974078	0.298662664	0.298634892
0.864127306	0.855369458	0.116735557	0.155187433	0.155116822	0.59028028
0.861233039	0.844358355	0.141807335	0.153134146	0.149188792	0.564458545
0.438555801	0.438551028	0.877132606	0.626598543	0.59643996	0.170518308
0.855582911	0.103018017	0.078827694	0.14930191	0.643553785	0.623732415
0.84211721	0.124951768	0.103775782	0.135149474	0.62350526	0.598056974
0.8552998	0.091192856	0.074282432	0.149100798	0.645765765	0.625822141
0.86036031	0.846209693	0.147379041	0.153328293	0.151098643	0.562588247
0.865980766	0.081527233	0.86722896	0.161386174	0.621469068	0.159373211
0.877379008	0.469897594	0.415437418	0.170548866	0.575557072	0.536228967
0.864014424	0.856357507	0.123042933	0.155164167	0.155904975	0.588360615
0.083438588	0.083767223	0.08406186	0.632366759	0.632139431	0.632441387
0.825412205	0.146696552	0.129509817	0.118940513	0.602555963	0.574004841
