Vam,Vbm,Vcm,Iam,Ibm,Icm,Vap,Vbp,Vcp,Iap,Ibp,Icp,Fault,Location
0.877201635,0.438590085,0.43858535,0.170377276,0.626389353,0.596457776,-2.001477193,177.9894926,177.9893981,87.95993821,-164.1702536,0.058192651,5,0
0.877200772,0.438589654,0.438584918,0.170377647,0.626389434,0.5964573,-2.001295738,177.989674,177.9895794,87.95978399,-164.1700415,0.058361759,5,0
0.877198961,0.438588748,0.438584012,0.170378404,0.626389625,0.596456301,-2.000907465,177.990062,177.9899674,87.9594515,-164.1695916,0.05872457,5,0
0.877194998,0.438586766,0.43858203,0.170379978,0.626390124,0.596454117,-2.000029237,177.9909399,177.9908452,87.95869003,-164.1685897,0.059548847,5,0
0.87718574,0.438582135,0.4385774,0.170383359,0.626391607,0.59644902,-1.997865179,177.9931031,177.9930081,87.95677979,-164.1661773,0.061593227,5,0
0.877172155,0.438575341,0.438570607,0.170389138,0.626392208,0.596441643,-1.99515936,177.9958074,177.9957119,87.95462493,-164.1631,0.063964098,5,0
0.877185219,0.438581884,0.438577151,0.170392892,0.626376677,0.596449608,-2.002296608,177.9886691,177.9885721,87.96292953,-164.1702983,0.055709964,5,0
0.877152259,0.438565394,0.438560666,0.170410092,0.626388513,0.596434031,-1.991567793,177.9993938,177.9992931,87.9550805,-164.1605736,0.064027042,5,0
0.877161457,0.438569999,0.438565276,0.170427927,0.626380802,0.596441347,-1.994143389,177.9968152,177.9967051,87.9615569,-164.1650947,0.057447295,5,0
0.877171095,0.438574811,0.438570088,0.170434346,0.62641135,0.596451882,-1.987792089,178.0031659,178.0030522,87.95469622,-164.1598672,0.063957555,5,0
0.877171095,0.438574811,0.438570088,0.170434346,0.62641135,0.596451882,-1.987792089,178.0031659,178.0030522,87.95469622,-164.1598672,0.063957555,5,0
0.877171326,0.438574925,0.438570202,0.170438165,0.626419187,0.596452903,-1.98644822,178.0045094,178.0043941,87.95254649,-164.1579604,0.065936887,5,0
0.877171958,0.438575238,0.438570514,0.170441894,0.626428197,0.59645433,-1.984598651,178.0063585,178.0062417,87.95009713,-164.155878,0.068175958,5,0
0.877173061,0.438575785,0.438571061,0.170446718,0.626441712,0.596456453,-1.9813151,178.0096412,178.0095227,87.94633443,-164.1527784,0.071590647,5,0
0.877172288,0.438575395,0.43857067,0.170452255,0.626452041,0.59645695,-1.978544666,178.0124106,178.0122905,87.94320516,-164.1500767,0.074324617,5,0
0.877163214,0.438570858,0.438566132,0.170462769,0.626443865,0.596449453,-1.979907088,178.0110461,178.0109246,87.9443241,-164.1501672,0.072563026,5,0
0.877140852,0.438559678,0.438554954,0.170477721,0.626419454,0.596430749,-1.983294565,178.0076554,178.0075344,87.94784999,-164.1512331,0.068229169,5,0
0.877129882,0.438554185,0.438549466,0.170490163,0.626410663,0.59641678,-1.981019881,178.0099262,178.0098082,87.94725978,-164.149458,0.067956219,5,0
0.877144131,0.438561292,0.438556585,0.170496308,0.626423984,0.596416579,-1.973826701,178.0171158,178.0170026,87.94292553,-164.1460197,0.071505054,5,0
0.87715895,0.438568681,0.438563997,0.170502277,0.626414574,0.596405711,-1.969185227,178.0217516,178.0216467,87.94320924,-164.1451295,0.071011017,5,0
0.877153359,0.438565875,0.438561215,0.170504012,0.626408289,0.596399656,-1.968569697,178.0223638,178.022266,87.94365969,-164.1447005,0.070762974,5,0
0.877213645,0.438596019,0.43859137,0.170491712,0.626450221,0.596439455,-1.96491935,178.0260174,178.0259227,87.94084028,-164.1465536,0.07335699,5,0
0.87724806,0.438613244,0.438608589,0.170485264,0.626465138,0.59645539,-1.962766642,178.0281749,178.0280792,87.94026031,-164.1474679,0.074281868,5,0
0.877237136,0.438607805,0.438603136,0.170487915,0.626448316,0.596438974,-1.961861429,178.0290833,178.0289852,87.94111416,-164.1458602,0.074332667,5,0
0.87718501,0.438581772,0.438577081,0.170498088,0.626409333,0.596395094,-1.960282608,178.0306642,178.0305628,87.94150624,-164.1405538,0.075481365,5,0
0.877232285,0.43860544,0.43860072,0.170489336,0.62642971,0.596414617,-1.956012706,178.0349403,178.034835,87.94006449,-164.140339,0.078136392,5,0
0.877289507,0.438634101,0.438629335,0.170477766,0.626442685,0.596433531,-1.951890077,178.0390711,178.03896,87.94091921,-164.1405381,0.080223691,5,0
0.877246313,0.438612587,0.438607778,0.170469181,0.626428746,0.596435217,-1.953962607,178.0370061,178.0368903,87.94596953,-164.1409219,0.079953003,5,0
0.877239407,0.438609171,0.438604368,0.170462507,0.626423374,0.596443491,-1.955983273,178.0349886,178.034873,87.95014592,-164.1427534,0.078683378,5,0
0.87725779,0.438618388,0.438613622,0.170456401,0.626417448,0.596452339,-1.957498724,178.0334753,178.0333621,87.9547167,-164.1449156,0.077022888,5,0
0.877227203,0.438603099,0.43859836,0.170459387,0.626415336,0.59643957,-1.953354041,178.0376195,178.0375078,87.95160827,-164.1396536,0.081598238,5,0
0.87720277,0.438590885,0.438586173,0.170459636,0.626430614,0.596438172,-1.947019932,178.0439536,178.0438433,87.94583414,-164.1337491,0.088305236,5,0
0.877073583,0.438526278,0.438521602,0.170475209,0.626453299,0.596390456,-1.925296475,178.0656736,178.0655649,87.92368983,-164.1092156,0.111495098,5,0
0.877204866,0.438591959,0.438587349,0.170434156,0.626484352,0.596520808,-1.953701132,178.0372768,178.0371708,87.95167049,-164.1468914,0.082534149,5,0
0.877121594,0.43855032,0.43854575,0.170438592,0.626509073,0.596509135,-1.943752536,178.0472241,178.0471194,87.93951387,-164.1365068,0.093583939,5,0
0.877073386,0.438526237,0.438521663,0.170435519,0.626515479,0.596517855,-1.947536989,178.04344,178.0433355,87.93975143,-164.1406215,0.090317386,5,0
0.877072909,0.438526023,0.438521408,0.170435504,0.626503963,0.596512408,-1.953630285,178.0373469,178.0372423,87.94193868,-164.1458027,0.084367593,5,0
0.877065109,0.43852214,0.438517483,0.170435007,0.626505878,0.596509514,-1.954683572,178.0362936,178.036189,87.94022451,-164.1469704,0.08328641,5,0
0.877014869,0.438497044,0.438492338,0.170434262,0.626507122,0.596504571,-1.955582132,178.0353943,178.0352902,87.93806298,-164.1481432,0.082143126,5,0
0.876905899,0.438442585,0.438437827,0.170432065,0.626516748,0.596499256,-1.954060366,178.0369146,178.0368113,87.93270882,-164.1481327,0.082787169,5,0
0.876797805,0.43838856,0.438383754,0.17042763,0.626531492,0.596493097,-1.951783287,178.0391902,178.0390879,87.92509986,-164.1480915,0.083951459,5,0
0.876728466,0.438353898,0.438349061,0.170417858,0.626565902,0.59649606,-1.946773104,178.0442,178.0440985,87.91310823,-164.1471841,0.087811691,5,0
0.876708856,0.438344084,0.43833924,0.170405802,0.626596556,0.596498781,-1.944278798,178.0466951,178.0465938,87.90219799,-164.1479929,0.089971467,5,0
0.876686607,0.438332928,0.438328112,0.170392804,0.626608032,0.596480953,-1.945352341,178.045623,178.0455202,87.89133742,-164.1503027,0.089203196,5,0
0.87672522,0.438352177,0.438347409,0.170378307,0.626618808,0.59646421,-1.947645221,178.0433341,178.0432285,87.88100042,-164.1523404,0.08884329,5,0
0.876752783,0.438365905,0.438361179,0.170362963,0.626636831,0.596462872,-1.948266041,178.0427176,178.0426092,87.87305378,-164.1547185,0.088973984,5,0
0.876734495,0.43835671,0.438352026,0.17034937,0.626640047,0.596450061,-1.949264972,178.0417224,178.0416109,87.86678221,-164.1571103,0.087840814,5,0
0.876671965,0.438325397,0.438320751,0.170338581,0.626626327,0.596420242,-1.950244642,178.0407455,178.0406308,87.86123536,-164.1583806,0.086232645,5,0
0.876637016,0.438307888,0.438303265,0.170326284,0.626627766,0.596407509,-1.949641811,178.0413509,178.0412342,87.85575647,-164.1594822,0.086164749,5,0
0.876653117,0.438315911,0.438311303,0.170305889,0.626652324,0.596418987,-1.948888355,178.0421081,178.0419899,87.84934611,-164.1625835,0.086728704,5,0
0.876666219,0.438322444,0.438317841,0.170286751,0.626663312,0.596418637,-1.950290113,178.040709,178.0405904,87.84402458,-164.1656761,0.086163085,5,0
0.876721383,0.438350012,0.438345383,0.170252801,0.626676069,0.596403527,-1.954115826,178.0368859,178.036771,87.83233893,-164.1680273,0.08759757,5,0
0.876799402,0.438389022,0.438384353,0.170228782,0.62667999,0.596391912,-1.960732684,178.0302707,178.0301618,87.82559306,-164.1699171,0.088080167,5,0
0.876841641,0.438410144,0.438405443,0.17021298,0.626676892,0.59638251,-1.965851345,178.0251529,178.0250493,87.82260696,-164.1717641,0.087440301,5,0
0.876860006,0.438419328,0.438414599,0.17019822,0.626672941,0.5963761,-1.969280791,178.0217242,178.0216257,87.82097175,-164.1740518,0.086275667,5,0
0.876805798,0.438392217,0.438387467,0.170194621,0.626649003,0.596333144,-1.967073274,178.0239304,178.0238364,87.81547439,-164.1684213,0.089999605,5,0
0.876799152,0.438388888,0.438384127,0.170184742,0.626645924,0.596322421,-1.966979161,178.0240257,178.0239341,87.81252081,-164.1675317,0.091479256,5,0
0.876828442,0.438403529,0.438398766,0.170171269,0.626648853,0.596327858,-1.971076671,178.0199313,178.01984,87.81238081,-164.1703679,0.090281232,5,0
0.876872529,0.438425572,0.438420816,0.17015942,0.626648837,0.596337181,-1.978911219,178.0121008,178.0120072,87.81463229,-164.1749593,0.087086844,5,0
0.876858266,0.438418435,0.438413681,0.170161617,0.626648766,0.596323087,-1.976270605,178.0147415,178.014647,87.81032083,-164.1700752,0.091439851,5,0
0.876858266,0.438418435,0.438413681,0.170161617,0.626648766,0.596323087,-1.976270605,178.0147415,178.014647,87.81032083,-164.1700752,0.091439851,5,0
0.87685798,0.438418292,0.438413538,0.170161669,0.626648726,0.596322885,-1.976230603,178.0147815,178.014687,87.81027398,-164.170014,0.091489223,5,0
0.87685798,0.438418292,0.438413538,0.170161669,0.626648726,0.596322885,-1.976230603,178.0147815,178.014687,87.81027398,-164.170014,0.091489223,5,0
0.876857851,0.438418227,0.438413473,0.170161691,0.626648698,0.596322781,-1.9762156,178.0147965,178.014702,87.81025237,-164.1699856,0.091511678,5,0
0.876857721,0.438418162,0.438413408,0.170161712,0.62664867,0.596322678,-1.976200547,178.0148116,178.014717,87.81023071,-164.169957,0.091534186,5,0
0.87685746,0.438418031,0.438413278,0.170161756,0.626648613,0.596322469,-1.976170241,178.0148419,178.0147473,87.8101872,-164.1698997,0.091579413,5,0
0.876856935,0.438417769,0.438413015,0.170161845,0.626648499,0.59632205,-1.976109154,178.014903,178.0148084,87.81009971,-164.1697843,0.091670377,5,0
0.87685587,0.438417236,0.438412482,0.170162025,0.626648269,0.596321202,-1.975984688,178.0150274,178.0149328,87.80992244,-164.1695506,0.091854742,5,0
0.876853677,0.438416139,0.438411386,0.170162398,0.626647803,0.596319466,-1.975726283,178.0152858,178.0151911,87.80955848,-164.1690707,0.092233567,5,0
0.87684943,0.438414015,0.438409262,0.170163124,0.626646881,0.59631608,-1.975232935,178.015779,178.0156842,87.80885278,-164.168138,0.092968306,5,0
0.876861285,0.438419944,0.438415192,0.170161038,0.626646806,0.596321873,-1.977474282,178.0135384,178.0134432,87.81059204,-164.1703254,0.091112715,5,0
0.876881052,0.43842983,0.43842508,0.170157637,0.626646324,0.596330995,-1.981339307,178.0096746,178.0095787,87.81345333,-164.1738914,0.088061131,5,0
0.876905275,0.438441945,0.438437199,0.170153845,0.626644401,0.596339676,-1.986571125,178.0044447,178.0043472,87.81666466,-164.1777837,0.084633736,5,0
0.876896348,0.438437476,0.438432738,0.170157759,0.626639627,0.596321122,-1.986874131,178.0041432,178.0040422,87.81272608,-164.1725922,0.088765267,5,0
0.876930788,0.438454698,0.438449976,0.170160695,0.626634206,0.59632125,-1.996774623,177.9942476,177.994139,87.8149441,-164.1741041,0.086667687,5,0
0.876940295,0.438459449,0.43845474,0.170172925,0.626636844,0.59631627,-1.999519375,177.9915055,177.9913892,87.81330028,-164.1709396,0.088651632,5,0
0.876943808,0.438461207,0.438456504,0.170187049,0.626632937,0.596315265,-2.002183911,177.988842,177.9887199,87.81532651,-164.1712834,0.086657401,5,0
0.876942116,0.43846036,0.438455658,0.170199728,0.62664113,0.596314275,-2.000909021,177.9901162,177.9899919,87.81297953,-164.1683163,0.088791381,5,0
0.877602688,0.450505904,0.427081946,0.170486753,0.626545913,0.593003611,-1.94912194,178.3257907,177.7422444,87.81639607,-163.053499,1.191094026,5,0
0.877571332,0.45049017,0.427066231,0.170485102,0.626545259,0.593010277,-1.946614272,178.3282693,177.74478,87.81870606,-163.0525964,1.19233088,5,0
0.877091214,0.450250178,0.426826102,0.170483388,0.626555989,0.593009887,-1.945815418,178.3292256,177.7453934,87.81456141,-163.0520376,1.193750982,5,0
0.876702238,0.450055868,0.426631491,0.170480021,0.626571481,0.592997178,-1.947144771,178.3280063,177.7439326,87.80443043,-163.054348,1.192502381,5,0
0.876794781,0.450102259,0.42667769,0.170475224,0.626587389,0.59297847,-1.950675376,178.32449,177.7403905,87.79208416,-163.0568205,1.191142328,5,0
0.877334323,0.450371858,0.426947638,0.170472888,0.626589717,0.592967331,-1.959257504,178.3159134,177.7318247,87.78735097,-163.0587652,1.189418984,5,0
0.8778749,0.450641991,0.427218037,0.170476943,0.626584321,0.592975986,-1.967222747,178.3079819,177.7238477,87.79243968,-163.0586565,1.189044811,5,0
0.877942763,0.450676032,0.427251802,0.170486479,0.626571571,0.592992968,-1.967222523,178.3079511,177.7238855,87.80332619,-163.0581263,1.188277256,5,0
0.877557813,0.450484022,0.427058824,0.170492132,0.626564939,0.593004621,-1.956177816,178.3188173,177.7351029,87.80997359,-163.0580298,1.187713299,5,0
0.87715735,0.450283998,0.426858396,0.170489706,0.626556925,0.5929957,-1.945690487,178.3291252,177.74576,87.80980228,-163.0588932,1.186510148,5,0
0.877163837,0.45028684,0.426862107,0.170483001,0.62655156,0.592979928,-1.949089394,178.3257997,177.74228,87.80614854,-163.0595954,1.185913762,5,0
0.877594745,0.450501362,0.427078587,0.170485487,0.62654838,0.59297866,-1.969578567,178.3057184,177.7213773,87.8071166,-163.0595265,1.185575862,5,0
0.878051376,0.450728653,0.427307996,0.170510267,0.626536422,0.592990882,-1.992622616,178.2831465,177.6978564,87.81726341,-163.0579233,1.184287736,5,0
0.878133734,0.450769609,0.427349394,0.170549658,0.626520827,0.593009493,-1.995780663,178.2800545,177.694634,87.83184056,-163.0554466,1.182321131,5,0
0.877839435,0.450623236,0.427201401,0.170581761,0.626509506,0.593022822,-1.974210599,178.3011527,177.7166865,87.84262939,-163.0534194,1.180776079,5,0
0.877522198,0.450465705,0.427041641,0.170590546,0.626508637,0.593031253,-1.949218544,178.3255621,177.7422718,87.84637983,-163.0535281,1.179939889,5,0
0.877482319,0.450446012,0.427021495,0.170587864,0.626509535,0.593033968,-1.947857904,178.3268576,177.7436912,87.84682605,-163.054403,1.179472383,5,0
0.877715555,0.45056177,0.427139101,0.170598957,0.626507958,0.593038867,-1.975220848,178.300093,177.7157041,87.8498425,-163.0546326,1.178162347,5,0
0.87801382,0.450709787,0.427289489,0.170649282,0.626508849,0.593058362,-2.011864871,178.2642566,177.678226,87.85941251,-163.0537753,1.174438234,5,0
0.878012907,0.450708978,0.427289377,0.170709537,0.626498977,0.593048496,-2.010599003,178.2655915,177.6794194,87.86415977,-163.0461847,1.175226782,5,0
0.877907501,0.450657368,0.427235483,0.170747272,0.62649499,0.593066502,-1.988342664,178.2871642,177.7023894,87.87398779,-163.0494216,1.168353026,5,0
0.877746566,0.450578132,0.427153645,0.170767061,0.626491908,0.593064164,-1.951061911,178.3235558,177.7405888,87.87585613,-163.0474799,1.168090203,5,0
0.877675918,0.450542995,0.427118095,0.170770893,0.626489697,0.593050361,-1.937027689,178.3373685,177.7548448,87.87265706,-163.0428749,1.171902014,5,0
0.877675918,0.450542995,0.427118095,0.170770893,0.626489697,0.593050361,-1.937027689,178.3373685,177.7548448,87.87265706,-163.0428749,1.171902014,5,0
0.877675522,0.450542796,0.427117897,0.170770948,0.626489829,0.593050173,-1.936925093,178.3374716,177.7549468,87.87255622,-163.0427673,1.172007868,5,0
0.877675522,0.450542796,0.427117897,0.170770948,0.626489829,0.593050173,-1.936925093,178.3374716,177.7549468,87.87255622,-163.0427673,1.172007868,5,0
0.877675255,0.450542662,0.427117764,0.17077097,0.626489852,0.593050066,-1.936868808,178.3375277,177.7550032,87.87251635,-163.0427216,1.172050528,5,0
0.877674987,0.450542528,0.427117631,0.170770993,0.626489875,0.593049959,-1.936812278,178.3375841,177.7550599,87.87247618,-163.0426755,1.172093508,5,0
0.877674449,0.450542258,0.427117363,0.170771038,0.626489924,0.593049743,-1.936698238,178.3376978,177.7551741,87.87239461,-163.0425822,1.172180747,5,0
0.877674371,0.450542218,0.427117324,0.170770954,0.626489811,0.593049727,-1.936712947,178.3376828,177.7551597,87.87242499,-163.042614,1.172150516,5,0
0.877674253,0.45054216,0.427117264,0.170770742,0.626489795,0.593049714,-1.936671238,178.3377237,177.7552021,87.87241421,-163.0426241,1.172160439,5,0
0.877674097,0.450542083,0.427117185,0.170770315,0.626489758,0.593049691,-1.936615749,178.3377782,177.7552583,87.87239548,-163.042647,1.172177571,5,0
0.877674065,0.450542067,0.427117171,0.17076946,0.626489679,0.593049647,-1.936605496,178.3377891,177.7552673,87.8723601,-163.0426942,1.172210634,5,0
0.877675162,0.450542597,0.42711774,0.170767774,0.626489507,0.593049572,-1.93702906,178.3373779,177.7548296,87.87230103,-163.042793,1.172268948,5,0
0.877681344,0.45054559,0.427120945,0.17076482,0.626489117,0.593049481,-1.939643464,178.3348321,177.7521407,87.87224573,-163.0429942,1.172338667,5,0
0.87770352,0.450556251,0.427132516,0.17076283,0.626488372,0.593049504,-1.9512577,178.3235152,177.74021,87.8724539,-163.0433062,1.172180651,5,0
0.87774038,0.450573419,0.427152362,0.170782523,0.626486849,0.593049009,-1.985441338,178.2901886,177.7051236,87.87429634,-163.043589,1.169815576,5,0
0.87774437,0.450574376,0.4271555,0.170824055,0.626476101,0.593039424,-2.009742352,178.2664494,177.6802355,87.87797653,-163.0438161,1.16459462,5,0
0.877744873,0.450574615,0.427155766,0.170824929,0.626475323,0.59303942,-2.010189795,178.2660046,177.6797855,87.87831085,-163.0440667,1.164210858,5,0
0.877744873,0.450574615,0.427155766,0.170824929,0.626475323,0.59303942,-2.010189795,178.2660046,177.6797855,87.87831085,-163.0440667,1.164210858,5,0
0.877744827,0.450574605,0.427155725,0.170845974,0.626476126,0.593037355,-2.009449939,178.2667101,177.6805635,87.87885755,-163.0436127,1.162549983,5,0
0.87775122,0.450578067,0.427158622,0.170863846,0.626477725,0.59303551,-2.001957363,178.273997,177.6882744,87.87898574,-163.0430659,1.161348087,5,0
0.877768185,0.450587037,0.427166557,0.170876522,0.626481365,0.593034927,-1.988763361,178.2868478,177.7018318,87.87845158,-163.04231,1.16101788,5,0
0.877794525,0.450600813,0.427179046,0.170885526,0.626483543,0.593034329,-1.972232025,178.3029392,177.7188291,87.87819779,-163.0418727,1.160649098,5,0
0.877844829,0.450626609,0.427203432,0.170886899,0.626454932,0.593020808,-1.948073993,178.3263096,177.7438189,87.88431185,-163.0450795,1.155335587,5,0
0.877884315,0.450646746,0.427222671,0.170865522,0.626421102,0.593006792,-1.927450849,178.3462761,177.7651313,87.89077979,-163.0473921,1.152856935,5,0
0.877821511,0.450614871,0.427191752,0.170835849,0.626400795,0.592999866,-1.93232718,178.3415358,177.7601025,87.89423489,-163.0471853,1.154642721,5,0
0.877639888,0.45052266,0.427102461,0.170824149,0.626379659,0.592984084,-1.958736717,178.3158703,177.7328979,87.89635424,-163.0456362,1.155724233,5,0
